id,Gender,Customer_Type,Age,Age_Category,Type_of_Travel,Class,Flight_Distance,Flight_Distance_Category,Inflight_wifi_service,Departure_Arrival_time_convenient,Ease_of_Online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On_board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_Delay_in_Minutes,Departure_Delay_Category,Arrival_Delay_in_Minutes,Satisfaction
106924,Male,Loyal Customer,13,Children,Personal Travel,Eco,1259,Short-Haul,3,4,3,4,2,3,2,2,4,4,5,3,4,2,11,Minor Delay,19,neutral or dissatisfied
83030,Female,Loyal Customer,43,Adolescent,Business travel,Business,2868,Long-Haul,2,2,2,2,5,5,4,4,4,4,4,3,4,5,13,Minor Delay,33,satisfied
52259,Male,Disloyal Customer,22,Adolescent,Business travel,Eco,370,Short-Haul,2,2,2,3,4,2,1,4,1,2,4,2,3,4,0,Minor Delay,0,neutral or dissatisfied
90313,Female,Loyal Customer,57,Adolescent,Personal Travel,Eco Plus,757,Short-Haul,3,4,3,2,5,5,5,5,5,3,2,4,5,4,6,Minor Delay,0,neutral or dissatisfied
123441,Female,Disloyal Customer,25,Adolescent,Business travel,Business,2077,Long-Haul,5,0,5,3,2,5,2,2,4,2,4,5,4,2,0,Minor Delay,0,satisfied
79431,Female,Loyal Customer,33,Adolescent,Business travel,Business,3725,Long-Haul,1,1,1,1,5,5,5,4,4,4,4,5,4,4,14,Minor Delay,12,satisfied
111997,Male,Loyal Customer,39,Adolescent,Business travel,Business,2700,Long-Haul,1,1,3,1,3,4,4,3,3,4,3,3,3,4,1,Minor Delay,23,satisfied
53303,Male,Disloyal Customer,38,Adolescent,Business travel,Eco,411,Short-Haul,3,2,3,4,4,3,1,4,2,5,4,3,4,4,119,Severe Delay,117,neutral or dissatisfied
66918,Female,Loyal Customer,22,Adolescent,Business travel,Business,2229,Long-Haul,3,3,3,3,4,4,4,4,4,3,4,3,5,4,2,Minor Delay,0,satisfied
92175,Female,Loyal Customer,48,Adolescent,Business travel,Business,2079,Long-Haul,3,3,3,3,4,4,4,3,4,5,5,4,4,4,291,Severe Delay,280,satisfied
105604,Female,Disloyal Customer,22,Adolescent,Business travel,Eco,663,Short-Haul,3,0,4,3,3,4,2,3,5,4,5,5,5,3,2,Minor Delay,3,neutral or dissatisfied
27748,Female,Loyal Customer,37,Adolescent,Business travel,Business,1533,Long-Haul,2,2,2,2,3,2,4,4,4,4,4,2,4,1,0,Minor Delay,16,satisfied
4735,Male,Disloyal Customer,47,Adolescent,Business travel,Business,888,Short-Haul,2,2,2,4,5,2,5,5,4,5,4,3,5,5,0,Minor Delay,0,neutral or dissatisfied
30680,Male,Loyal Customer,58,Adolescent,Business travel,Eco,680,Short-Haul,4,4,2,4,4,4,4,4,2,4,5,5,1,4,0,Minor Delay,18,satisfied
41471,Female,Disloyal Customer,52,Adolescent,Business travel,Eco,715,Short-Haul,4,4,4,1,5,4,5,5,1,2,3,5,1,5,53,Moderate Delay,66,satisfied
27121,Male,Loyal Customer,29,Adolescent,Business travel,Business,2701,Long-Haul,4,4,4,4,4,4,4,4,2,3,2,4,1,4,9,Minor Delay,53,satisfied
72810,Male,Disloyal Customer,26,Adolescent,Business travel,Business,1045,Short-Haul,3,3,3,3,1,3,1,1,5,3,4,3,4,1,0,Minor Delay,0,neutral or dissatisfied
7988,Female,Loyal Customer,47,Adolescent,Business travel,Business,3689,Long-Haul,1,1,1,1,4,5,5,3,3,4,3,5,3,5,0,Minor Delay,1,satisfied
78346,Male,Loyal Customer,20,Adolescent,Personal Travel,Eco,1547,Long-Haul,2,4,1,3,2,1,2,2,4,3,4,4,4,2,0,Minor Delay,1,neutral or dissatisfied
70145,Female,Loyal Customer,20,Adolescent,Personal Travel,Eco,550,Short-Haul,3,3,3,4,2,3,2,2,3,1,1,2,1,2,0,Minor Delay,0,neutral or dissatisfied
69030,Male,Loyal Customer,51,Adolescent,Business travel,Business,1389,Short-Haul,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,Minor Delay,6,satisfied
41235,Male,Loyal Customer,67,Old,Personal Travel,Eco,744,Short-Haul,2,3,2,2,4,2,4,4,2,2,3,3,3,4,18,Minor Delay,5,neutral or dissatisfied
28797,Male,Loyal Customer,32,Adolescent,Personal Travel,Business,697,Short-Haul,2,5,2,5,2,2,2,2,3,2,5,3,4,2,0,Minor Delay,1,neutral or dissatisfied
15177,Male,Loyal Customer,55,Adolescent,Business travel,Business,2764,Long-Haul,3,3,3,3,2,2,3,3,3,3,3,4,3,4,11,Minor Delay,0,neutral or dissatisfied
111833,Male,Loyal Customer,38,Adolescent,Business travel,Business,1605,Long-Haul,2,2,2,2,1,2,3,2,2,2,2,3,2,4,67,Severe Delay,49,neutral or dissatisfied
84079,Male,Loyal Customer,24,Adolescent,Business travel,Eco,932,Short-Haul,1,3,1,3,1,1,3,1,3,2,4,4,4,1,0,Minor Delay,18,neutral or dissatisfied
63168,Female,Loyal Customer,52,Adolescent,Business travel,Business,2948,Long-Haul,4,4,2,4,3,4,5,5,5,5,5,5,5,5,0,Minor Delay,0,satisfied
112423,Male,Loyal Customer,29,Adolescent,Business travel,Business,909,Short-Haul,2,1,4,1,2,2,2,2,2,4,2,1,3,2,24,Minor Delay,19,neutral or dissatisfied
47869,Male,Disloyal Customer,26,Adolescent,Business travel,Eco,451,Short-Haul,2,4,2,4,3,2,3,3,2,4,4,1,3,3,0,Minor Delay,21,neutral or dissatisfied
25818,Female,Loyal Customer,57,Adolescent,Personal Travel,Eco,1747,Long-Haul,3,2,2,3,1,2,4,1,1,2,1,2,1,3,5,Minor Delay,6,neutral or dissatisfied
15978,Female,Loyal Customer,52,Adolescent,Business travel,Business,1570,Long-Haul,1,1,1,1,2,4,5,3,3,3,3,3,3,5,25,Minor Delay,17,satisfied
40544,Female,Loyal Customer,33,Adolescent,Business travel,Business,391,Short-Haul,4,4,4,4,4,2,4,5,5,5,5,2,5,1,0,Minor Delay,0,satisfied
49040,Female,Disloyal Customer,26,Adolescent,Business travel,Eco,158,Short-Haul,2,0,2,2,1,2,1,1,4,5,5,3,5,1,0,Minor Delay,0,neutral or dissatisfied
64429,Male,Loyal Customer,49,Adolescent,Business travel,Business,3985,Long-Haul,3,3,3,3,5,4,5,4,4,5,4,4,4,4,1,Minor Delay,0,satisfied
9074,Male,Loyal Customer,12,Children,Personal Travel,Eco,173,Short-Haul,5,1,5,4,5,5,5,2,3,3,3,5,3,5,326,Severe Delay,330,satisfied
35598,Female,Disloyal Customer,15,Children,Business travel,Eco Plus,1076,Short-Haul,2,3,2,3,1,2,1,1,2,2,3,4,3,1,25,Minor Delay,51,neutral or dissatisfied
23245,Female,Loyal Customer,27,Adolescent,Business travel,Business,783,Short-Haul,4,4,4,4,5,5,5,5,5,3,1,1,2,5,0,Minor Delay,10,satisfied
103321,Female,Loyal Customer,41,Adolescent,Business travel,Eco,1139,Short-Haul,3,4,4,4,4,3,4,4,3,3,3,2,4,4,53,Moderate Delay,44,neutral or dissatisfied
71718,Female,Loyal Customer,29,Adolescent,Business travel,Business,1941,Long-Haul,3,3,3,3,5,5,5,5,5,3,5,4,4,5,0,Minor Delay,0,satisfied
83571,Male,Loyal Customer,55,Adolescent,Business travel,Business,936,Short-Haul,1,4,4,4,3,2,3,1,1,1,1,2,1,3,0,Minor Delay,2,neutral or dissatisfied
61538,Female,Loyal Customer,25,Adolescent,Personal Travel,Eco,2288,Long-Haul,2,2,2,4,1,2,1,1,4,5,4,3,3,1,52,Moderate Delay,12,neutral or dissatisfied
80876,Male,Loyal Customer,29,Adolescent,Personal Travel,Eco,484,Short-Haul,3,4,3,4,2,3,2,2,1,4,4,2,3,2,11,Minor Delay,9,neutral or dissatisfied
18432,Male,Loyal Customer,55,Adolescent,Business travel,Business,3365,Long-Haul,5,5,5,5,4,5,5,5,5,5,4,5,5,3,0,Minor Delay,0,satisfied
45188,Male,Loyal Customer,50,Adolescent,Business travel,Business,1437,Short-Haul,3,3,3,3,1,4,1,5,5,4,5,2,5,2,91,Severe Delay,67,satisfied
59757,Female,Disloyal Customer,36,Adolescent,Business travel,Business,895,Short-Haul,2,2,2,4,1,2,1,1,3,2,5,4,4,1,0,Minor Delay,0,neutral or dissatisfied
52436,Male,Loyal Customer,8,Children,Personal Travel,Eco,651,Short-Haul,2,3,2,5,1,2,1,1,2,1,3,5,5,1,0,Minor Delay,0,neutral or dissatisfied
29752,Female,Disloyal Customer,40,Adolescent,Business travel,Business,571,Short-Haul,4,4,4,3,4,4,3,4,5,5,5,3,3,3,193,Severe Delay,,neutral or dissatisfied
98724,Male,Loyal Customer,61,Old,Personal Travel,Eco Plus,834,Short-Haul,0,4,0,2,1,0,1,1,5,2,5,4,4,1,0,Minor Delay,0,satisfied
104377,Male,Loyal Customer,35,Adolescent,Business travel,Business,228,Short-Haul,1,2,2,2,3,2,2,1,1,1,1,4,1,3,1,Minor Delay,40,neutral or dissatisfied
94770,Female,Loyal Customer,60,Old,Business travel,Business,239,Short-Haul,0,0,0,2,5,5,5,2,2,2,1,4,2,5,2,Minor Delay,0,satisfied
11115,Male,Disloyal Customer,42,Adolescent,Personal Travel,Eco,191,Short-Haul,4,4,4,5,4,4,4,4,5,4,5,5,5,4,0,Minor Delay,6,satisfied
52992,Female,Loyal Customer,55,Adolescent,Business travel,Business,1208,Short-Haul,3,3,3,3,5,4,2,5,5,5,5,5,5,4,0,Minor Delay,0,satisfied
19806,Female,Loyal Customer,39,Adolescent,Business travel,Business,413,Short-Haul,1,1,1,1,4,2,2,4,4,4,4,2,4,4,115,Severe Delay,130,satisfied
96647,Male,Disloyal Customer,27,Adolescent,Business travel,Eco,636,Short-Haul,2,3,2,3,5,2,5,5,5,5,3,5,4,5,0,Minor Delay,18,neutral or dissatisfied
93970,Female,Loyal Customer,39,Adolescent,Business travel,Business,1218,Short-Haul,4,4,4,4,5,5,4,4,4,4,4,4,4,4,0,Minor Delay,0,satisfied
125028,Male,Loyal Customer,25,Adolescent,Personal Travel,Eco Plus,184,Short-Haul,2,1,2,3,3,2,3,3,4,1,2,2,3,3,0,Minor Delay,0,neutral or dissatisfied
42551,Male,Loyal Customer,65,Old,Personal Travel,Eco,1174,Short-Haul,1,4,1,4,5,1,5,5,5,3,4,5,5,5,0,Minor Delay,0,neutral or dissatisfied
26930,Female,Loyal Customer,39,Adolescent,Personal Travel,Eco,1660,Long-Haul,1,4,1,4,1,1,1,1,3,1,2,1,3,1,0,Minor Delay,0,neutral or dissatisfied
65103,Male,Loyal Customer,11,Children,Personal Travel,Eco,282,Short-Haul,2,1,4,3,4,5,4,2,3,2,2,4,3,4,148,Severe Delay,156,neutral or dissatisfied
42176,Male,Loyal Customer,53,Adolescent,Business travel,Business,329,Short-Haul,0,0,0,4,5,2,1,2,2,2,2,3,2,3,0,Minor Delay,0,satisfied
23419,Female,Loyal Customer,38,Adolescent,Personal Travel,Eco,541,Short-Haul,3,4,3,4,1,3,1,1,5,4,4,4,4,1,114,Severe Delay,105,neutral or dissatisfied
49900,Male,Loyal Customer,47,Adolescent,Business travel,Eco,250,Short-Haul,1,4,5,4,1,1,1,1,1,4,4,3,4,1,0,Minor Delay,0,neutral or dissatisfied
45672,Male,Loyal Customer,37,Adolescent,Business travel,Eco,826,Short-Haul,4,4,4,4,4,4,4,4,3,4,1,5,2,4,37,Moderate Delay,68,satisfied
26380,Male,Loyal Customer,64,Old,Personal Travel,Eco,991,Short-Haul,2,1,2,3,1,2,1,1,3,3,4,1,4,1,0,Minor Delay,0,neutral or dissatisfied
95906,Female,Loyal Customer,21,Adolescent,Personal Travel,Eco,580,Short-Haul,3,4,3,3,5,3,5,5,3,2,5,4,5,5,20,Minor Delay,4,neutral or dissatisfied
58965,Male,Disloyal Customer,49,Adolescent,Business travel,Business,1726,Long-Haul,2,2,2,3,2,2,2,4,4,2,3,2,4,2,133,Severe Delay,147,neutral or dissatisfied
107659,Female,Loyal Customer,50,Adolescent,Business travel,Business,1771,Long-Haul,4,4,4,4,2,4,4,4,4,4,4,3,4,5,7,Minor Delay,0,satisfied
12726,Male,Loyal Customer,18,Adolescent,Business travel,Eco,689,Short-Haul,4,2,2,2,4,4,4,4,2,3,2,1,2,4,0,Minor Delay,0,satisfied
120542,Female,Loyal Customer,53,Adolescent,Business travel,Business,2176,Long-Haul,4,4,4,4,3,3,4,5,5,5,5,4,5,4,0,Minor Delay,0,satisfied
66205,Male,Loyal Customer,39,Adolescent,Business travel,Eco,460,Short-Haul,1,1,1,1,1,1,1,1,1,1,4,2,3,1,0,Minor Delay,0,neutral or dissatisfied
94372,Male,Loyal Customer,47,Adolescent,Business travel,Business,248,Short-Haul,2,2,2,2,2,5,4,5,5,5,5,5,5,3,0,Minor Delay,0,satisfied
101557,Female,Loyal Customer,51,Adolescent,Business travel,Business,3313,Long-Haul,0,0,0,1,5,4,4,1,1,1,1,3,1,3,0,Minor Delay,0,satisfied
1185,Male,Loyal Customer,36,Adolescent,Personal Travel,Eco,102,Short-Haul,1,5,1,3,2,1,2,2,4,3,5,4,5,2,4,Minor Delay,0,neutral or dissatisfied
73205,Female,Loyal Customer,7,Children,Personal Travel,Eco,1258,Short-Haul,2,5,2,2,1,2,1,1,4,3,4,3,4,1,0,Minor Delay,0,neutral or dissatisfied
91677,Female,Disloyal Customer,21,Adolescent,Business travel,Eco,588,Short-Haul,4,0,4,4,2,4,5,2,4,4,4,5,5,2,0,Minor Delay,0,satisfied
23683,Female,Loyal Customer,35,Adolescent,Business travel,Business,251,Short-Haul,1,1,1,1,5,2,1,4,4,4,4,2,4,5,10,Minor Delay,6,satisfied
73533,Male,Loyal Customer,25,Adolescent,Business travel,Business,594,Short-Haul,2,2,2,2,3,3,3,3,3,5,4,5,4,3,0,Minor Delay,0,satisfied
43367,Male,Loyal Customer,38,Adolescent,Personal Travel,Eco,436,Short-Haul,2,5,2,1,1,2,1,1,3,5,4,4,5,1,2,Minor Delay,8,neutral or dissatisfied
57222,Male,Loyal Customer,54,Adolescent,Personal Travel,Eco,1514,Long-Haul,1,5,1,5,5,1,5,5,1,4,5,5,5,5,4,Minor Delay,0,neutral or dissatisfied
21862,Male,Loyal Customer,23,Adolescent,Business travel,Business,500,Short-Haul,1,1,1,1,1,2,1,1,4,1,5,5,1,1,0,Minor Delay,3,satisfied
74917,Female,Loyal Customer,47,Adolescent,Business travel,Business,2586,Long-Haul,1,1,1,1,3,5,5,5,5,5,5,3,5,5,1,Minor Delay,18,satisfied
41216,Male,Loyal Customer,15,Children,Personal Travel,Eco,1091,Short-Haul,2,1,2,4,5,2,5,5,3,4,3,2,3,5,0,Minor Delay,0,neutral or dissatisfied
100684,Female,Loyal Customer,23,Adolescent,Business travel,Eco,889,Short-Haul,3,3,3,3,3,3,2,3,3,4,4,1,3,3,12,Minor Delay,15,neutral or dissatisfied
77742,Male,Loyal Customer,39,Adolescent,Business travel,Business,1980,Long-Haul,1,2,2,2,1,4,1,1,1,1,1,3,1,4,0,Minor Delay,0,neutral or dissatisfied
34348,Male,Disloyal Customer,22,Adolescent,Business travel,Eco,541,Short-Haul,2,0,2,3,1,2,5,1,4,5,5,4,2,1,0,Minor Delay,0,neutral or dissatisfied
81238,Female,Loyal Customer,59,Adolescent,Business travel,Business,223,Short-Haul,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,Minor Delay,0,satisfied
8976,Male,Loyal Customer,53,Adolescent,Business travel,Business,2214,Long-Haul,0,0,0,4,5,4,5,5,5,5,5,4,5,1,0,Minor Delay,8,satisfied
18277,Female,Disloyal Customer,59,Adolescent,Business travel,Eco Plus,179,Short-Haul,2,2,2,1,3,2,3,3,5,1,3,5,5,3,0,Minor Delay,11,neutral or dissatisfied
47599,Female,Disloyal Customer,20,Adolescent,Business travel,Eco,1428,Short-Haul,2,2,2,3,1,2,1,1,3,4,4,3,4,1,0,Minor Delay,0,neutral or dissatisfied
34716,Male,Loyal Customer,56,Adolescent,Business travel,Eco,264,Short-Haul,5,1,1,1,5,5,5,4,4,5,4,5,3,5,172,Severe Delay,189,satisfied
126870,Male,Loyal Customer,46,Adolescent,Personal Travel,Eco,2125,Long-Haul,5,3,5,4,1,5,1,1,4,3,4,1,3,1,0,Minor Delay,0,satisfied
90691,Male,Loyal Customer,47,Adolescent,Business travel,Business,3560,Long-Haul,3,3,3,3,3,4,4,5,5,5,5,4,5,5,3,Minor Delay,0,satisfied
70297,Female,Loyal Customer,59,Adolescent,Personal Travel,Eco,852,Short-Haul,2,5,2,3,4,4,5,4,4,2,4,3,4,4,2,Minor Delay,0,neutral or dissatisfied
49331,Male,Loyal Customer,44,Adolescent,Business travel,Eco,308,Short-Haul,4,5,5,5,4,4,4,4,4,5,5,2,2,4,0,Minor Delay,0,satisfied
46516,Male,Loyal Customer,55,Adolescent,Business travel,Business,3962,Long-Haul,4,4,4,4,4,1,4,5,5,5,4,4,5,3,4,Minor Delay,11,satisfied
35193,Female,Loyal Customer,29,Adolescent,Business travel,Business,1671,Long-Haul,1,1,1,1,5,5,5,5,5,4,5,2,3,5,0,Minor Delay,0,satisfied
110698,Male,Loyal Customer,58,Adolescent,Personal Travel,Eco,945,Short-Haul,5,3,5,1,1,5,1,1,3,2,3,3,3,1,0,Minor Delay,0,satisfied
96469,Male,Loyal Customer,25,Adolescent,Business travel,Business,3997,Long-Haul,2,2,4,2,4,4,4,4,5,2,5,5,5,4,82,Severe Delay,64,satisfied
74007,Female,Loyal Customer,65,Old,Personal Travel,Eco,1972,Long-Haul,4,3,4,3,4,5,4,3,3,4,3,3,3,5,0,Minor Delay,0,neutral or dissatisfied
11516,Female,Loyal Customer,18,Adolescent,Personal Travel,Eco Plus,312,Short-Haul,2,5,2,3,2,2,2,2,5,4,5,4,5,2,0,Minor Delay,0,neutral or dissatisfied
54841,Male,Loyal Customer,39,Adolescent,Business travel,Business,862,Short-Haul,3,3,5,3,5,5,4,2,2,2,2,3,2,3,0,Minor Delay,0,satisfied
68211,Male,Loyal Customer,47,Adolescent,Business travel,Business,2090,Long-Haul,5,5,5,5,4,4,5,3,3,3,3,4,3,4,0,Minor Delay,0,satisfied
44964,Male,Loyal Customer,41,Adolescent,Business travel,Business,222,Short-Haul,0,4,0,2,5,4,4,4,4,4,3,4,4,4,0,Minor Delay,0,satisfied
6885,Male,Loyal Customer,46,Adolescent,Business travel,Business,3538,Long-Haul,1,1,1,1,4,5,5,5,5,5,5,4,5,3,2,Minor Delay,0,satisfied
104126,Female,Loyal Customer,52,Adolescent,Business travel,Business,3998,Long-Haul,3,3,5,3,5,5,4,4,4,4,4,5,4,4,62,Severe Delay,52,satisfied
68499,Male,Loyal Customer,41,Adolescent,Personal Travel,Eco,1303,Short-Haul,2,5,2,2,5,2,5,5,3,5,4,3,5,5,0,Minor Delay,0,neutral or dissatisfied
13823,Male,Loyal Customer,41,Adolescent,Business travel,Eco,628,Short-Haul,5,2,2,2,5,5,5,5,5,2,1,2,2,5,10,Minor Delay,18,satisfied
118205,Male,Loyal Customer,62,Old,Personal Travel,Eco,1444,Short-Haul,3,0,3,1,2,3,2,2,3,5,4,5,4,2,23,Minor Delay,26,neutral or dissatisfied
87409,Male,Loyal Customer,70,Old,Personal Travel,Eco,425,Short-Haul,4,2,4,4,1,4,1,1,3,3,2,2,4,1,89,Severe Delay,69,neutral or dissatisfied
48676,Female,Loyal Customer,40,Adolescent,Business travel,Business,2104,Long-Haul,5,5,1,5,3,5,5,4,4,4,4,4,4,3,0,Minor Delay,2,satisfied
109202,Male,Loyal Customer,26,Adolescent,Business travel,Business,2724,Long-Haul,3,5,4,5,3,3,3,3,3,3,4,1,3,3,0,Minor Delay,0,neutral or dissatisfied
94970,Female,Disloyal Customer,21,Adolescent,Business travel,Eco,319,Short-Haul,4,0,4,4,1,4,1,1,3,4,2,4,5,1,13,Minor Delay,3,satisfied
111383,Female,Disloyal Customer,28,Adolescent,Business travel,Business,1050,Short-Haul,2,2,2,3,3,2,3,3,4,5,4,4,5,3,2,Minor Delay,0,neutral or dissatisfied
49382,Female,Disloyal Customer,36,Adolescent,Business travel,Eco,337,Short-Haul,2,4,2,4,3,2,4,3,1,4,2,5,4,3,1,Minor Delay,0,neutral or dissatisfied
123135,Male,Loyal Customer,46,Adolescent,Business travel,Eco,650,Short-Haul,3,2,2,2,3,3,3,3,4,1,4,3,3,3,0,Minor Delay,0,neutral or dissatisfied
35639,Female,Loyal Customer,29,Adolescent,Personal Travel,Eco Plus,1626,Long-Haul,2,4,2,3,1,2,1,1,3,3,5,4,5,1,31,Moderate Delay,13,neutral or dissatisfied
93075,Female,Loyal Customer,15,Children,Personal Travel,Eco Plus,297,Short-Haul,2,4,2,5,2,2,2,2,4,5,5,3,4,2,0,Minor Delay,3,neutral or dissatisfied
61902,Male,Disloyal Customer,27,Adolescent,Business travel,Business,550,Short-Haul,3,3,3,4,2,3,2,2,3,5,5,4,4,2,88,Severe Delay,79,neutral or dissatisfied
95446,Male,Loyal Customer,54,Adolescent,Business travel,Business,2011,Long-Haul,2,2,2,2,4,5,5,5,5,5,5,3,5,5,11,Minor Delay,16,satisfied
65927,Female,Loyal Customer,69,Old,Personal Travel,Eco,569,Short-Haul,4,4,4,3,5,1,1,4,4,4,4,2,4,1,6,Minor Delay,1,neutral or dissatisfied
8835,Male,Loyal Customer,15,Children,Business travel,Eco Plus,522,Short-Haul,2,4,4,4,2,2,2,2,2,2,4,3,3,2,76,Severe Delay,75,neutral or dissatisfied
119551,Female,Loyal Customer,9,Children,Personal Travel,Eco,759,Short-Haul,3,5,3,1,1,3,4,1,3,4,4,4,5,1,0,Minor Delay,8,neutral or dissatisfied
126796,Female,Loyal Customer,59,Adolescent,Business travel,Business,2077,Long-Haul,2,2,3,2,2,5,5,4,4,4,4,4,4,4,0,Minor Delay,0,satisfied
3499,Male,Loyal Customer,69,Old,Personal Travel,Eco,1080,Short-Haul,2,4,2,3,3,2,3,3,3,3,4,3,4,3,0,Minor Delay,9,neutral or dissatisfied
84421,Male,Loyal Customer,22,Adolescent,Personal Travel,Eco,591,Short-Haul,2,5,2,1,3,2,3,3,1,3,5,5,1,3,1,Minor Delay,0,neutral or dissatisfied
72175,Female,Loyal Customer,49,Adolescent,Business travel,Business,2296,Long-Haul,3,3,2,3,2,5,5,4,4,5,4,3,4,3,49,Moderate Delay,61,satisfied
65850,Female,Loyal Customer,47,Adolescent,Business travel,Eco,991,Short-Haul,3,2,2,2,2,4,4,3,3,3,3,3,3,3,19,Minor Delay,2,neutral or dissatisfied
814,Male,Loyal Customer,30,Adolescent,Business travel,Business,309,Short-Haul,2,3,3,3,2,2,2,2,3,5,3,4,4,2,0,Minor Delay,0,neutral or dissatisfied
57820,Female,Loyal Customer,60,Old,Business travel,Business,622,Short-Haul,1,1,1,1,2,4,5,4,4,4,4,5,4,5,14,Minor Delay,30,satisfied
102156,Female,Loyal Customer,45,Adolescent,Business travel,Business,223,Short-Haul,2,2,2,2,2,4,4,5,5,5,5,5,5,4,4,Minor Delay,0,satisfied
62309,Male,Loyal Customer,49,Adolescent,Business travel,Eco,414,Short-Haul,3,5,5,5,3,3,3,3,3,4,3,3,3,3,0,Minor Delay,0,neutral or dissatisfied
24761,Female,Loyal Customer,23,Adolescent,Business travel,Business,3987,Long-Haul,5,5,5,5,4,4,4,4,1,2,5,1,3,4,0,Minor Delay,3,satisfied
105169,Female,Loyal Customer,18,Adolescent,Personal Travel,Eco,220,Short-Haul,3,1,3,3,1,3,1,1,3,2,4,3,3,1,0,Minor Delay,0,neutral or dissatisfied
102602,Male,Loyal Customer,58,Adolescent,Personal Travel,Eco Plus,397,Short-Haul,1,4,1,1,1,1,1,1,4,4,4,5,5,1,6,Minor Delay,4,neutral or dissatisfied
82348,Male,Loyal Customer,44,Adolescent,Business travel,Eco,201,Short-Haul,4,5,5,5,5,4,5,5,3,4,3,1,4,5,0,Minor Delay,0,neutral or dissatisfied
36879,Male,Loyal Customer,23,Adolescent,Business travel,Business,3017,Long-Haul,2,2,2,2,3,4,3,3,3,3,2,4,5,3,8,Minor Delay,0,satisfied
35133,Female,Loyal Customer,47,Adolescent,Business travel,Business,1572,Long-Haul,2,2,2,2,4,1,1,3,3,3,3,3,3,5,0,Minor Delay,0,satisfied
67101,Male,Loyal Customer,50,Adolescent,Business travel,Business,3650,Long-Haul,1,1,5,1,4,4,4,5,5,4,5,5,5,5,0,Minor Delay,0,satisfied
2777,Female,Loyal Customer,57,Adolescent,Business travel,Business,2054,Long-Haul,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,Minor Delay,2,satisfied
1549,Male,Loyal Customer,70,Old,Personal Travel,Eco,922,Short-Haul,1,4,1,4,1,1,1,1,4,1,3,1,3,1,0,Minor Delay,0,neutral or dissatisfied
118422,Male,Disloyal Customer,20,Adolescent,Business travel,Eco,646,Short-Haul,5,4,5,3,2,5,2,2,3,2,5,4,4,2,0,Minor Delay,0,satisfied
93706,Female,Loyal Customer,29,Adolescent,Business travel,Business,689,Short-Haul,2,3,3,3,2,2,2,2,3,2,4,1,4,2,21,Minor Delay,8,neutral or dissatisfied
120536,Male,Loyal Customer,43,Adolescent,Business travel,Business,2176,Long-Haul,4,3,3,3,4,2,3,4,4,4,4,1,4,3,0,Minor Delay,0,neutral or dissatisfied
62042,Female,Disloyal Customer,33,Adolescent,Business travel,Business,2475,Long-Haul,1,1,1,4,5,1,5,5,3,5,5,5,5,5,1,Minor Delay,0,neutral or dissatisfied
128505,Male,Loyal Customer,49,Adolescent,Personal Travel,Eco,338,Short-Haul,2,2,2,4,3,2,3,3,4,3,4,4,4,3,1,Minor Delay,0,neutral or dissatisfied
109630,Male,Loyal Customer,36,Adolescent,Business travel,Business,3905,Long-Haul,3,3,3,3,4,4,4,3,3,2,3,4,3,4,2,Minor Delay,0,satisfied
20410,Male,Loyal Customer,55,Adolescent,Business travel,Eco,196,Short-Haul,4,2,2,2,4,4,4,4,3,1,1,5,3,4,14,Minor Delay,19,satisfied
54960,Male,Disloyal Customer,35,Adolescent,Business travel,Business,1303,Short-Haul,4,4,4,4,2,4,2,2,5,5,4,3,4,2,0,Minor Delay,0,neutral or dissatisfied
104943,Female,Disloyal Customer,28,Adolescent,Business travel,Eco,1180,Short-Haul,1,1,1,4,2,1,2,2,3,5,4,4,4,2,0,Minor Delay,0,neutral or dissatisfied
89568,Female,Loyal Customer,47,Adolescent,Business travel,Eco,950,Short-Haul,3,2,2,2,3,4,3,3,3,3,3,1,3,4,0,Minor Delay,0,neutral or dissatisfied
5050,Female,Loyal Customer,45,Adolescent,Business travel,Business,2673,Long-Haul,3,3,2,3,3,5,4,4,4,4,5,4,4,4,0,Minor Delay,0,satisfied
77769,Male,Loyal Customer,56,Adolescent,Personal Travel,Eco,813,Short-Haul,2,3,2,2,5,2,5,5,3,1,2,4,3,5,32,Moderate Delay,30,neutral or dissatisfied
30592,Female,Loyal Customer,31,Adolescent,Business travel,Eco Plus,628,Short-Haul,4,5,5,5,4,4,4,4,1,4,5,1,5,4,0,Minor Delay,0,satisfied
33520,Male,Loyal Customer,47,Adolescent,Business travel,Business,2120,Long-Haul,0,0,0,1,3,5,4,4,4,4,4,5,4,4,1,Minor Delay,0,satisfied
37852,Female,Loyal Customer,26,Adolescent,Business travel,Eco,937,Short-Haul,4,3,3,3,4,4,4,4,1,1,3,2,1,4,1,Minor Delay,0,satisfied
114551,Male,Loyal Customer,10,Children,Personal Travel,Business,337,Short-Haul,1,4,1,4,5,1,4,5,4,1,4,4,3,5,0,Minor Delay,1,neutral or dissatisfied
82556,Male,Loyal Customer,50,Adolescent,Personal Travel,Business,528,Short-Haul,3,5,3,2,4,5,5,2,2,3,2,4,2,4,0,Minor Delay,0,neutral or dissatisfied
